Model_Year,Manufacturer,Brand,Model,Engine_Displacement,Cylinders,Transmission,Num_Gears,Drive_Type,City_MPG,Hwy_MPG,Combined_MPG,Vehicle_Class,Annual_Fuel_Cost,FE_Rating,GHG_Rating,City_CO2,Hwy_CO2,Combined_CO2,Savings_5yr,Extra_Spend_5yr,Gas_Guzzler,Air_Aspiration,StopStart_System
2025,Ford Motor Company,Ford,F150 PICKUP 4WD,3.5,6,Auto(S10),10,Part-time 4-Wheel Drive,16,24,19,Standard Pick-up Trucks 4WD,2750,4,4,548,366,467,,4250.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 4WD,2.7,6,Auto(S10),10,Part-time 4-Wheel Drive,18,23,20,Standard Pick-up Trucks 4WD,2600,4,4,494,366,437,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 4WD,5.0,8,Auto(S10),10,Part-time 4-Wheel Drive,16,24,19,Standard Pick-up Trucks 4WD,2750,4,4,554,377,474,,4250.0,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 4WD HEV,3.5,6,Auto(S10),10,Part-time 4-Wheel Drive,22,24,23,Standard Pick-up Trucks 4WD,2300,5,5,397,373,386,,2000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,3.5,6,Auto(S10),10,Part-time 4-Wheel Drive,16,21,18,Standard Pick-up Trucks 4WD,2900,4,4,540,424,494,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,5.0,8,Auto(S10),10,Part-time 4-Wheel Drive,15,20,17,Standard Pick-up Trucks 4WD,3100,3,3,592,444,523,,6000.0,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,F150 RAPTOR 4WD,3.5,6,Auto(S10),10,Part-time 4-Wheel Drive,14,18,16,Standard Pick-up Trucks 4WD,3300,3,3,626,478,559,,7000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 RAPTOR R 4WD,5.2,8,Auto(S10),10,Part-time 4-Wheel Drive,10,15,12,Standard Pick-up Trucks 4WD,5300,1,1,858,598,741,,17000.0,,Supercharged,No
2025,Ford Motor Company,Ford,MAVERICK AWD,2.0,4,Auto(A8),8,Part-time 4-Wheel Drive,22,30,25,Small Pick-up Trucks 4WD,2100,5,5,401,296,355,,1000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,MAVERICK HEV AWD,2.5,4,Auto(AV),1,Part-time 4-Wheel Drive,40,34,37,Small Pick-up Trucks 4WD,1400,7,7,222,261,240,2500.0,,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,MAVERICK HEV FWD,2.5,4,Auto(AV),1,"2-Wheel Drive, Front",42,35,38,Small Pick-up Trucks 2WD,1400,7,7,211,254,234,2500.0,,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,MAVERICK LOBO AWD,2.0,4,Auto(S8),8,4-Wheel Drive,21,30,24,Small Pick-up Trucks 4WD,2200,5,5,423,297,370,,1500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,MAVERICK TREMOR AWD,2.0,4,Auto(S8),8,4-Wheel Drive,21,27,23,Small Pick-up Trucks 4WD,2300,5,5,424,330,387,,2000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,MUSTANG,5.0,8,Auto(S10),10,"2-Wheel Drive, Rear",16,24,19,Subcompact Cars,2750,4,4,557,371,467,,4250.0,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,MUSTANG,2.3,4,Auto(A10),10,"2-Wheel Drive, Rear",22,33,26,Subcompact Cars,2000,5,5,404,268,342,,500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,MUSTANG,5.0,8,Manual(M6),6,"2-Wheel Drive, Rear",15,23,18,Subcompact Cars,2900,4,4,585,385,494,,5000.0,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,MUSTANG DARK HORSE,5.0,8,Auto(S10),10,"2-Wheel Drive, Rear",14,22,17,Subcompact Cars,3100,3,3,619,407,524,,6000.0,G,Naturally Aspirated,No
2025,Ford Motor Company,Ford,MUSTANG DARK HORSE,5.0,8,Manual(M6),6,"2-Wheel Drive, Rear",14,22,17,Subcompact Cars,3100,3,3,638,405,533,,6000.0,G,Naturally Aspirated,No
2025,Ford Motor Company,Ford,MUSTANG GTD,5.2,8,Auto(AM-S8),8,"2-Wheel Drive, Rear",10,17,12,Subcompact Cars,4400,1,1,889,525,740,,12500.0,G,Supercharged,No
2025,Ford Motor Company,Ford,RANGER 2WD,2.3,4,Auto(S10),10,"2-Wheel Drive, Rear",21,26,23,Standard Pick-up Trucks 2WD,2300,5,5,431,317,380,,2000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,RANGER 4WD,2.3,4,Auto(S10),10,Part-time 4-Wheel Drive,19,26,22,Standard Pick-up Trucks 4WD,2400,5,5,459,339,405,,2500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,RANGER 4WD,2.7,6,Auto(S10),10,Part-time 4-Wheel Drive,19,23,20,Standard Pick-up Trucks 4WD,2600,4,4,475,378,431,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,RANGER RAPTOR 4WD,3.0,6,Auto(S10),10,Part-time 4-Wheel Drive,16,18,17,Standard Pick-up Trucks 4WD,3100,3,3,561,482,525,,6000.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,G70 AWD,3.3,6,Auto(S8),8,All Wheel Drive,17,23,19,Compact Cars,3350,4,4,528,389,466,,7250.0,,Turbocharged,No
2025,Hyundai,GENESIS,G70 AWD,2.5,4,Auto(S8),8,All Wheel Drive,20,28,23,Compact Cars,2750,5,5,440,319,385,,4250.0,,Turbocharged,No
2025,Hyundai,GENESIS,G70 RWD,3.3,6,Auto(S8),8,"2-Wheel Drive, Rear",17,25,20,Compact Cars,3200,4,4,526,355,449,,6500.0,,Turbocharged,No
2025,Hyundai,GENESIS,G70 RWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Rear",21,29,24,Compact Cars,2650,5,5,429,304,373,,3750.0,,Turbocharged,No
2025,Hyundai,GENESIS,G80 AWD,2.5,4,Auto(S8),8,All Wheel Drive,20,29,24,Large Cars,2650,5,5,438,303,377,,3750.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,G80 AWD,3.5,6,Auto(S8),8,All Wheel Drive,16,24,19,Large Cars,3350,4,4,562,366,474,,7250.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,G90 AWD,3.5,6,Auto(S8),8,All Wheel Drive,18,26,21,Large Cars,3050,4,4,491,347,426,,5750.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,G90 MHEV,3.5,6,Auto(S8),8,All Wheel Drive,17,24,20,Large Cars,3200,4,4,505,363,441,,6500.0,,Turbocharged+Supercharged,Yes
2025,Hyundai,GENESIS,GV70 AWD,2.5,4,Auto(S8),8,All Wheel Drive,19,26,22,Small SUV 4WD,2900,5,5,457,347,408,,5000.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,GV70 AWD,2.5,4,Auto(S8),8,All Wheel Drive,22,28,24,Small SUV 4WD,2650,5,5,409,320,369,,3750.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,GV70 AWD,3.5,6,Auto(S8),8,All Wheel Drive,18,24,20,Small SUV 4WD,3200,4,4,492,379,441,,6500.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,GV80 AWD,2.5,4,Auto(S8),8,All Wheel Drive,19,24,21,Standard SUV 4WD,3050,4,4,474,369,427,,5750.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,GV80 AWD,3.5,6,Auto(S8),8,All Wheel Drive,16,22,19,Standard SUV 4WD,3350,4,4,542,404,480,,7250.0,,Turbocharged,Yes
2025,Hyundai,GENESIS,GV80 MHEV,3.5,6,Auto(S8),8,All Wheel Drive,18,22,20,Standard SUV 4WD,3200,4,4,497,405,455,,6500.0,,Turbocharged+Supercharged,Yes
2025,General Motors,GMC,ACADIA AWD,2.5,4,Auto(A8),8,All Wheel Drive,19,24,21,Standard SUV 4WD,2500,4,4,462,374,422,,3000.0,,Turbocharged,Yes
2025,General Motors,GMC,ACADIA FWD,2.5,4,Auto(A8),8,"2-Wheel Drive, Front",20,27,23,Standard SUV 2WD,2300,5,5,431,334,387,,2000.0,,Turbocharged,Yes
2025,General Motors,GMC,CANYON 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",19,23,20,Standard Pick-up Trucks 2WD,2600,4,4,472,388,434,,3500.0,,Turbocharged,Yes
2025,General Motors,GMC,CANYON 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,21,19,Standard Pick-up Trucks 4WD,2750,4,4,520,446,487,,4250.0,,Turbocharged,Yes
2025,General Motors,GMC,CANYON AT4X 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,17,17,Standard Pick-up Trucks 4WD,3100,3,3,531,522,527,,6000.0,,Turbocharged,Yes
2025,General Motors,GMC,CANYON AT4X AEV 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,16,16,16,Standard Pick-up Trucks 4WD,3300,3,3,559,570,564,,7000.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",23,29,26,Standard Pick-up Trucks 2WD,2350,5,5,434,356,399,,2250.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",18,21,19,Standard Pick-up Trucks 2WD,2750,4,4,503,426,468,,4250.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",17,21,19,Standard Pick-up Trucks 2WD,2750,4,4,506,426,470,,4250.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",16,21,18,Standard Pick-up Trucks 2WD,2900,4,4,554,423,495,,5000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",16,20,17,Standard Pick-up Trucks 2WD,3100,3,3,559,442,507,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 2WD CAB CHASSIS,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,18,16,Special Purpose Vehicle cab chassis,3300,3,3,589,504,551,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,22,26,24,Standard Pick-up Trucks 4WD,2550,5,4,459,391,428,,3250.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,18,17,Standard Pick-up Trucks 4WD,3100,3,3,537,489,516,,6000.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,19,18,Standard Pick-up Trucks 4WD,2900,4,4,522,463,496,,5000.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,576,462,524,,6000.0,,Naturally Aspirated,No
2025,General Motors,GMC,SIERRA 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,15,19,16,Standard Pick-up Trucks 4WD,4000,3,3,606,457,539,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,16,Standard Pick-up Trucks 4WD,3300,3,3,604,475,546,,7000.0,,Naturally Aspirated,No
2025,General Motors,GMC,SIERRA 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,571,470,526,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,580,479,535,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD AT4X,3.0,6,Auto(A10),10,4-Wheel Drive,19,20,19,Standard Pick-up Trucks 4WD,3250,4,3,530,516,524,,6750.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD AT4X,6.2,8,Auto(A10),10,4-Wheel Drive,14,16,15,Standard Pick-up Trucks 4WD,4250,2,2,638,557,601,,11750.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD CAB CHASSIS,5.3,8,Auto(A10),10,4-Wheel Drive,14,16,15,Special Purpose Vehicle cab chassis,3500,2,2,633,542,592,,8000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,3.0,6,Auto(A10),10,4-Wheel Drive,21,24,23,Standard Pick-up Trucks 4WD,2650,5,4,475,420,450,,3750.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,2.7,4,Auto(A8),8,4-Wheel Drive,16,17,16,Standard Pick-up Trucks 4WD,3300,3,3,552,521,538,,7000.0,,Turbocharged,Yes
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,576,462,524,,6000.0,,Naturally Aspirated,No
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,6.2,8,Auto(A10),10,4-Wheel Drive,14,17,15,Standard Pick-up Trucks 4WD,4250,2,2,636,523,593,,11750.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,16,Standard Pick-up Trucks 4WD,3300,3,3,604,475,546,,7000.0,,Naturally Aspirated,No
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,18,16,Standard Pick-up Trucks 4WD,3300,3,3,590,499,549,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,18,16,Standard Pick-up Trucks 4WD,3300,3,3,595,502,553,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,TERRAIN AWD,1.5,4,Auto(A8),8,All Wheel Drive,24,28,25,Small SUV 4WD,2100,5,5,377,318,356,,1000.0,,Turbocharged,Yes
2025,General Motors,GMC,TERRAIN FWD,1.5,4,Auto(AV),1,"2-Wheel Drive, Front",26,28,27,Small SUV 2WD,1950,5,5,346,314,332,,250.0,,Turbocharged,Yes
2025,General Motors,GMC,YUKON 2WD,6.2,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3750,3,3,587,444,523,,9250.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3100,3,3,592,453,530,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",21,26,23,Standard SUV 2WD,2650,5,4,485,385,442,,3750.0,,Turbocharged,Yes
2025,General Motors,GMC,YUKON 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,634,495,572,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard SUV 4WD,3100,3,3,594,462,535,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,20,26,22,Standard SUV 4WD,2800,5,4,504,395,455,,4500.0,,Turbocharged,Yes
2025,General Motors,GMC,YUKON XL 2WD,6.2,8,Auto(A10),10,"2-Wheel Drive, Rear",15,19,16,Standard SUV 2WD,4000,3,3,605,470,544,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON XL 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3100,3,3,592,453,530,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON XL 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",21,26,23,Standard SUV 2WD,2650,5,4,485,385,442,,3750.0,,Turbocharged,Yes
2025,General Motors,GMC,YUKON XL 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,634,495,572,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON XL 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,14,19,16,Standard SUV 4WD,3300,3,3,645,481,571,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,GMC,YUKON XL 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,20,26,22,Standard SUV 4WD,2800,5,4,504,395,455,,4500.0,,Turbocharged,Yes
2025,Honda,Honda,ACCORD,1.5,4,Auto(AV),1,"2-Wheel Drive, Front",29,37,32,Large Cars,1650,6,6,306,239,277,1250.0,,,Turbocharged,Yes
2025,Honda,Honda,ACCORD,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",51,44,48,Large Cars,1100,8,8,172,200,184,4000.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,ACCORD SPORT/TOURING,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",46,41,44,Midsize Cars,1200,7,7,192,216,201,3500.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 4Dr,1.5,4,Manual(M6),6,"2-Wheel Drive, Front",27,37,31,Midsize Cars,2050,6,6,323,239,285,,750.0,,Turbocharged,Yes
2025,Honda,Honda,CIVIC 4Dr,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",32,41,36,Midsize Cars,1450,7,7,276,215,248,2250.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 4Dr,2.0,4,Auto(AV-S7),7,"2-Wheel Drive, Front",31,39,34,Midsize Cars,1550,7,7,281,226,260,1750.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 4Dr,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",50,47,49,Midsize Cars,1050,8,8,176,188,181,4250.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 5Dr,2.0,4,Auto(AV-S7),7,"2-Wheel Drive, Front",30,38,34,Large Cars,1550,7,7,286,228,260,1750.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 5Dr,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",50,45,48,Large Cars,1100,8,8,177,196,186,4000.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CIVIC 5Dr,2.0,4,Manual(M6),6,"2-Wheel Drive, Front",22,28,24,Large Cars,2650,5,5,404,314,364,,3750.0,,Turbocharged,No
2025,Honda,Honda,CR-V AWD,1.5,4,Auto(AV),1,All Wheel Drive,26,31,28,Small SUV 4WD,1900,6,6,336,282,312,0.0,,,Turbocharged,Yes
2025,Honda,Honda,CR-V AWD,2.0,4,Auto(AV),1,All Wheel Drive,40,34,37,Small SUV 4WD,1400,7,7,218,259,237,2500.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,CR-V FWD,1.5,4,Auto(AV),1,"2-Wheel Drive, Front",28,34,30,Small SUV 2WD,1750,6,6,314,260,290,750.0,,,Turbocharged,Yes
2025,Honda,Honda,CR-V FWD,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",43,36,40,Small SUV 2WD,1300,7,7,205,246,223,3000.0,,,Naturally Aspirated,Yes
2025,Honda,Honda,HR-V AWD,2.0,4,Auto(AV),1,All Wheel Drive,25,30,27,Small Station Wagons,1950,5,5,354,292,326,,250.0,,Naturally Aspirated,No
2025,Honda,Honda,HR-V FWD,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",26,32,28,Small Station Wagons,1900,6,6,338,278,311,0.0,,,Naturally Aspirated,No
2025,Honda,Honda,ODYSSEY FWD,3.5,6,Auto(S10),10,"2-Wheel Drive, Front",19,28,22,"Special Purpose Vehicle, minivan 2WD",2400,5,5,457,319,395,,2500.0,,Naturally Aspirated,Yes
2025,Honda,Honda,PASSPORT AWD,3.5,6,Auto(S9),9,All Wheel Drive,19,24,21,Small SUV 4WD,2500,4,4,459,364,416,,3000.0,,Naturally Aspirated,Yes
2025,Honda,Honda,PILOT AWD,3.5,6,Auto(S10),10,All Wheel Drive,19,25,21,Standard SUV 4WD,2500,4,4,467,351,415,,3000.0,,Naturally Aspirated,Yes
2025,Honda,Honda,Pilot AWD Touring/Elite/Black,3.5,6,Auto(S10),10,All Wheel Drive,19,25,21,Standard SUV 4WD,2500,4,4,476,356,422,,3000.0,,Naturally Aspirated,Yes
2025,Honda,Honda,Pilot AWD TRAILSPORT,3.5,6,Auto(S10),10,All Wheel Drive,18,23,20,Standard SUV 4WD,2600,4,4,496,382,444,,3500.0,,Naturally Aspirated,Yes
2025,Honda,Honda,PILOT FWD,3.5,6,Auto(S10),10,"2-Wheel Drive, Front",19,27,22,Small SUV 2WD,2400,5,5,465,326,402,,2500.0,,Naturally Aspirated,Yes
2025,Honda,Honda,RIDGELINE AWD,3.5,6,Auto(S9),9,All Wheel Drive,18,24,21,Standard Pick-up Trucks 4WD,2500,4,4,474,375,429,,3000.0,,Naturally Aspirated,Yes
2025,Honda,Honda,RIDGELINE AWD TrailSport,3.5,6,Auto(S9),9,All Wheel Drive,18,23,20,Standard Pick-up Trucks 4WD,2600,4,4,496,386,446,,3500.0,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",30,39,34,Midsize Cars,1550,7,7,292,228,263,1750.0,,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",32,41,36,Midsize Cars,1450,7,7,272,214,246,2250.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,Auto(AM-S7),7,"2-Wheel Drive, Front",28,35,31,Midsize Cars,1700,6,6,313,257,288,1000.0,,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",49,52,50,Midsize Cars,1050,8,8,180,172,177,4250.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid Blue,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",51,58,54,Midsize Cars,950,8,8,174,154,165,4750.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra N,2.0,4,Auto(AM-S8),8,"2-Wheel Drive, Front",20,27,23,Midsize Cars,2750,5,5,446,326,392,,4250.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Elantra N,2.0,4,Manual(M6),6,"2-Wheel Drive, Front",21,29,24,Midsize Cars,2650,5,5,414,307,366,,3750.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,1.6,4,Auto(S8),8,All Wheel Drive,24,29,26,Small SUV 4WD,2000,5,5,365,309,339,,500.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,2.0,4,Auto(AV-S1),1,All Wheel Drive,26,29,27,Small SUV 4WD,1950,5,5,341,300,323,,250.0,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,2.0,4,Auto(AV-S1),1,All Wheel Drive,27,29,28,Small SUV 4WD,1900,6,6,332,302,319,0.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,1.6,4,Auto(S8),8,"2-Wheel Drive, Front",26,32,28,Small SUV 2WD,1900,6,6,345,279,315,0.0,,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",28,35,31,Small SUV 2WD,1700,6,6,316,255,288,1000.0,,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",29,34,31,Small SUV 2WD,1700,6,6,305,258,284,1000.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Palisade AWD,3.8,6,Auto(S8),8,All Wheel Drive,19,24,21,Small SUV 4WD,2500,4,4,462,367,420,,3000.0,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Palisade FWD,3.8,6,Auto(S8),8,"2-Wheel Drive, Front",19,26,22,Small SUV 2WD,2400,5,5,458,336,403,,2500.0,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,2.5,4,Auto(S8),8,All Wheel Drive,21,29,24,Small SUV 4WD,2200,5,5,415,309,367,,1500.0,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,2.5,4,Auto(AM-S8),8,All Wheel Drive,19,27,22,Small SUV 4WD,2400,5,5,470,327,406,,2500.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",22,30,25,Small SUV 2WD,2100,5,5,405,296,356,,1000.0,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz XRT AWD,2.5,4,Auto(AM-S8),8,All Wheel Drive,18,26,21,Small SUV 4WD,2500,4,4,485,338,419,,3000.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,2.5,4,Auto(AM-S8),8,All Wheel Drive,20,28,23,Small SUV 4WD,2300,5,5,449,319,390,,2000.0,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD XRT,2.5,4,Auto(AM-S8),8,All Wheel Drive,19,26,22,Small SUV 4WD,2400,5,5,461,346,409,,2500.0,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,2.5,4,Auto(AM-S8),8,"2-Wheel Drive, Front",20,29,24,Small SUV 2WD,2200,5,5,435,303,376,,1500.0,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid AWD,1.6,4,Auto(AM-S6),6,All Wheel Drive,35,34,34,Small SUV 4WD,1550,7,7,255,262,258,1750.0,,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid FWD,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",36,35,36,Small SUV 2WD,1450,7,7,246,252,249,2250.0,,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Sonata AWD,2.5,4,Auto(S8),8,All Wheel Drive,25,34,28,Large Cars,1900,6,6,361,260,316,0.0,,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Sonata FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",25,36,29,Large Cars,1800,6,6,354,245,305,500.0,,,Naturally Aspirated,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Sonata FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",28,38,32,Large Cars,1650,6,6,322,232,281,1250.0,,,Naturally Aspirated,Yes
