Model_Year,Manufacturer,Brand,Model,Drive_Type,Vehicle_Class,City_MPGe,Hwy_MPGe,Combined_MPGe,Annual_Fuel_Cost,FE_Rating,GHG_Rating,Savings_5yr,Extra_Spend_5yr,City_CO2,Hwy_CO2,Combined_CO2,Range_Miles_Combined,Range_Miles_City,Range_Miles_Hwy,Charge_Time_240V_hrs,Charge_Time_120V_hrs,Motor_Power_kW,Battery_Type,Regen_Braking_Type
2025.0,Porsche,Porsche,Taycan GTS Sport Turismo,All Wheel Drive,Compact Cars,84.0,80.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,279.0,284.0,272.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Porsche,Porsche,Taycan GTS Sport Turismo,All Wheel Drive,Compact Cars,40.0,42.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,279.0,284.0,272.0,13.0,,"150, 175, 190, 201, 234, 235, 254, 415, and 503",Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Standard (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,92.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,270.0,291.0,244.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Standard (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,37.0,44.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,270.0,291.0,244.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Standard (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,92.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,270.0,291.0,244.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Standard (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,37.0,44.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,270.0,291.0,244.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Standard (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,258.0,277.0,235.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Standard (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,258.0,277.0,235.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Standard (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,258.0,277.0,235.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Standard (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,258.0,277.0,235.0,9.5,,208 and 208,Other,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,86.0,74.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,39.0,46.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,86.0,74.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,39.0,46.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Max (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,93.0,80.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,420.0,448.0,386.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Max (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,36.0,42.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,420.0,448.0,386.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Max (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,91.0,77.0,84.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,410.0,441.0,373.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Max (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,37.0,44.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,410.0,441.0,373.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,82.0,73.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,41.0,46.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,82.0,73.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,41.0,46.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,86.0,74.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,39.0,46.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,86.0,74.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,208 and 208,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,39.0,46.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,380.0,407.0,348.0,15.0,,208 and 208,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Max (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,93.0,80.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,420.0,448.0,386.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Max (22in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,36.0,42.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,420.0,448.0,386.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Max (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,91.0,77.0,84.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,410.0,441.0,373.0,15.0,,208 and 208,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Max (22in),Part-time 4-Wheel Drive,Standard SUV 4WD,37.0,44.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,410.0,441.0,373.0,15.0,,208 and 208,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,82.0,73.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Max (20in),Part-time 4-Wheel Drive,Standard Pick-up Trucks 4WD,41.0,46.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance  Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,82.0,73.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance  Dual Max (20in),Part-time 4-Wheel Drive,Standard SUV 4WD,41.0,46.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,370.0,389.0,347.0,15.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large Plus (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,89.0,75.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large Plus (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,38.0,45.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large Plus (22in),4-Wheel Drive,Standard SUV 4WD,89.0,75.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large Plus (22in),4-Wheel Drive,Standard SUV 4WD,38.0,45.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,76.0,67.0,72.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,44.0,50.0,47.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,76.0,67.0,72.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,44.0,50.0,47.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large Plus (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,89.0,75.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large Plus (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,38.0,45.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,354.0,300.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large Plus (22in),4-Wheel Drive,Standard SUV 4WD,89.0,75.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,305.0,360.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large Plus (22in),4-Wheel Drive,Standard SUV 4WD,38.0,45.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,330.0,353.0,413.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,76.0,67.0,72.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,44.0,50.0,47.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,76.0,67.0,72.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,44.0,50.0,47.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,292.0,308.0,272.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,85.0,72.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large Plus (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264 and 264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,85.0,72.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large Plus (20in),4-Wheel Drive,Standard SUV 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,317.0,341.0,288.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Tri Max (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,81.0,70.0,76.0,11000.0,9.0,10.0,4000.0,,0.0,0.0,0.0,371.0,395.0,341.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Tri Max (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,42.0,48.0,45.0,1000.0,9.0,10.0,4000.0,,0.0,0.0,0.0,371.0,395.0,341.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Tri Max (22in),4-Wheel Drive,Standard SUV 4WD,81.0,70.0,76.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,371.0,395.0,341.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Tri Max (22in),4-Wheel Drive,Standard SUV 4WD,42.0,48.0,45.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,371.0,395.0,341.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Tri Max (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,72.0,63.0,68.0,1200.0,9.0,10.0,3500.0,,0.0,0.0,0.0,329.0,348.0,306.0,15.0,,"201, 201 and 233",Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Tri Max (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,47.0,53.0,50.0,1200.0,9.0,10.0,3500.0,,0.0,0.0,0.0,329.0,348.0,306.0,15.0,,"201, 201 and 233",Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Tri Max (20in),4-Wheel Drive,Standard SUV 4WD,72.0,63.0,68.0,1200.0,9.0,10.0,3500.0,,0.0,0.0,0.0,329.0,348.0,306.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Tri Max (20in),4-Wheel Drive,Standard SUV 4WD,47.0,53.0,50.0,1200.0,9.0,10.0,3500.0,,0.0,0.0,0.0,329.0,348.0,306.0,15.0,,201 and 233,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,94.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,36.0,44.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large (22in),4-Wheel Drive,Standard SUV 4WD,94.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large (22in),4-Wheel Drive,Standard SUV 4WD,36.0,44.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,82.0,70.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,41.0,48.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,82.0,70.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,41.0,48.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,94.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large (22in),4-Wheel Drive,Standard Pick-up Trucks 4WD,36.0,44.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large (22in),4-Wheel Drive,Standard SUV 4WD,94.0,77.0,85.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large (22in),4-Wheel Drive,Standard SUV 4WD,36.0,44.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,329.0,358.0,293.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T Performance Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S Performance Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,300.0,322.0,273.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,82.0,70.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1T All-Terrain Performance Dual Large (20in),4-Wheel Drive,Standard Pick-up Trucks 4WD,41.0,48.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,82.0,70.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rivian Automotive L,Rivian,R1S All-Terrain Performance Dual Large (20in),4-Wheel Drive,Standard SUV 4WD,41.0,48.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,289.0,310.0,264.0,12.0,,264,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Spectre (22'' Wheels),All Wheel Drive,Compact Cars,74.0,82.0,77.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,277.0,263.0,294.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Spectre (22'' Wheels),All Wheel Drive,Compact Cars,46.0,41.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,277.0,263.0,294.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Spectre (23'' Wheels),All Wheel Drive,Compact Cars,67.0,75.0,70.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,253.0,240.0,269.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Spectre (23'' Wheels),All Wheel Drive,Compact Cars,50.0,45.0,48.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,253.0,240.0,269.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Black Badge Spectre (22'' Wheels),All Wheel Drive,Compact Cars,70.0,80.0,74.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,266.0,251.0,285.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
